Gene,RawPValue,AdjustedPValue,Significant
TNK1,0.768396450342173,0.999977713692555,0
PAGE1,0.895106273173935,0.999977713692555,0
ABCC3,0.887140803289793,0.999977713692555,0
NOL4,0.881393955730398,0.999977713692555,0
TRADD,0.0216541344378048,0.952321188998777,0
TNFRSF25,0.922529246629655,0.999977713692555,0
MBTPS1,0.739925313685817,0.999977713692555,0
EDF1,0.100679461291046,0.999977713692555,0
CTSF,0.851754381730717,0.999977713692555,0
SNX4,0.933160828569057,0.999977713692555,0
SNX3,0.6000526629636,0.999977713692555,0
URI1,0.677231368698517,0.999977713692555,0
EED,0.136219082152729,0.999977713692555,0
CTNNAL1,0.221656813362033,0.999977713692555,0
ADAM19,0.812455818764724,0.999977713692555,0
GBF1,0.59476428328877,0.999977713692555,0
RNMT,0.693666525905127,0.999977713692555,0
RNGTT,0.729073814438842,0.999977713692555,0
GPAA1,0.946800013314787,0.999977713692555,0
MYH13,0.385991218588841,0.999977713692555,0
MYOM1,0.628326011522862,0.999977713692555,0
RIPK1,0.211676301314306,0.999977713692555,0
CRADD,0.983376518378083,0.999977713692555,0
HRK,0.70425594536025,0.999977713692555,0
TNFSF14,0.738584215932779,0.999977713692555,0
TNFSF12,0.460335290525808,0.999977713692555,0
TNFSF10,0.0344731210765711,0.999977713692555,0
TNFSF9,0.431653667292738,0.999977713692555,0
ADAM23,0.788347690734749,0.999977713692555,0
ADAM21,0.873825409954903,0.999977713692555,0
ADAM20,0.357965952163985,0.999977713692555,0
ADAM18,0.867706581756583,0.999977713692555,0
ADAM15,0.435911611496514,0.999977713692555,0
ADAM9,0.970445567148591,0.999977713692555,0
ADAM6,0.704626666877958,0.999977713692555,0
ADAM7,0.602372737863963,0.999977713692555,0
ADAM1A,0.150237469271301,0.999977713692555,0
CDS2,0.999513449410518,0.999977713692555,0
PABPC4,0.809562666780596,0.999977713692555,0
CD164,0.931688900753006,0.999977713692555,0
TNFRSF14,0.792137248357609,0.999977713692555,0
RAB11A,0.565874191692094,0.999977713692555,0
RIPK2,0.190888100143634,0.999977713692555,0
FADD,0.0704691263244738,0.999977713692555,0
SNAP23,0.740189873490414,0.999977713692555,0
NAPG,0.660533972790595,0.999977713692555,0
NAPA,0.504812566613047,0.999977713692555,0
MTMR1,0.110006008952728,0.999977713692555,0
MPDZ,0.981791528171636,0.999977713692555,0
SIGLEC5,0.840743837965609,0.999977713692555,0
RIOK3,0.266095002826452,0.999977713692555,0
TNFRSF18,0.229107597093068,0.999977713692555,0
MATN4,0.860681187433692,0.999977713692555,0
RGS11,0.0566337552783516,0.999977713692555,0
RGS9,0.0307880003336105,0.999977713692555,0
DLK1,0.503912004132581,0.999977713692555,0
FBP2,0.763424285029697,0.999977713692555,0
FPGT,0.244208834549215,0.999977713692555,0
TNFRSF11A,0.721432654715982,0.999977713692555,0
TNFRSF10D,0.349061058173707,0.999977713692555,0
TNFRSF10C,0.720839050301618,0.999977713692555,0
TNFRSF10B,0.899947855394201,0.999977713692555,0
SCEL,0.54421297556929,0.999977713692555,0
TNFRSF10A,0.585454332629766,0.999977713692555,0
DYRK4,0.111998370779231,0.999977713692555,0
PEX11B,0.0760916469117585,0.999977713692555,0
PEX11A,0.00234970449247279,0.643198234687696,0
SUCLG2,0.746287633986736,0.999977713692555,0
SUCLG1,0.340785419949708,0.999977713692555,0
SUCLA2,0.0481282728335794,0.999977713692555,0
CREG1,0.940624791737141,0.999977713692555,0
TRIM24,0.880300995747447,0.999977713692555,0
IL18RAP,0.173687656142301,0.999977713692555,0
IL1RL2,0.146073935330831,0.999977713692555,0
IL18R1,0.765296027278412,0.999977713692555,0
GALR2,0.405551788631832,0.999977713692555,0
CCNK,0.486156866395775,0.999977713692555,0
DPM1,0.847685676196911,0.999977713692555,0
CDKL1,0.902655989042614,0.999977713692555,0
BANF1,0.728988258199332,0.999977713692555,0
DCAF5,0.647949276442716,0.999977713692555,0
FGF18,0.263761811981175,0.999977713692555,0
DPM2,0.93407098613145,0.999977713692555,0
SAP30,0.94346754823788,0.999977713692555,0
HESX1,0.615025698210089,0.999977713692555,0
INPP4B,0.416529229157516,0.999977713692555,0
FGF17,0.288902782853997,0.999977713692555,0
FGF16,0.518621750168798,0.999977713692555,0
CES2,0.0519059379444605,0.999977713692555,0
LIN7A,0.967405311836933,0.999977713692555,0
IQGAP1,0.863153625399994,0.999977713692555,0
NRP2,0.853237362776567,0.999977713692555,0
NRP1,0.805056084192511,0.999977713692555,0
SYNGAP1,0.633198987723902,0.999977713692555,0
CD84,0.744473068226934,0.999977713692555,0
TMEM11,0.114258581351544,0.999977713692555,0
SOCS2,0.951751913577612,0.999977713692555,0
GGH,0.720397333804092,0.999977713692555,0
CFLAR,0.672928108733952,0.999977713692555,0
WISP3,0.599582161810024,0.999977713692555,0
WISP2,0.403437808673273,0.999977713692555,0
WISP1,0.9115167792715,0.999977713692555,0
HDAC3,0.993591378553692,0.999977713692555,0
PROM1,0.865635854244866,0.999977713692555,0
KSR1,0.929667748867754,0.999977713692555,0
ALKBH1,0.98277895170874,0.999977713692555,0
DLEU2,0.908296184341355,0.999977713692555,0
TSC22D1,0.0285016369927259,0.999977713692555,0
KAT2B,0.75711735644881,0.999977713692555,0
CDK5R1,0.531941543936518,0.999977713692555,0
AKAP4,0.797566665483998,0.999977713692555,0
ASAP2,0.956701509208439,0.999977713692555,0
ALDH1A2,0.00579633719969389,0.761235837233825,0
NR1I2,0.899938468408034,0.999977713692555,0
FCGBP,0.370885237111683,0.999977713692555,0
PROZ,0.555337389164067,0.999977713692555,0
STK19,0.705751486727732,0.999977713692555,0
LDB1,0.670597648409427,0.999977713692555,0
APLN,0.374395144238935,0.999977713692555,0
PER3,0.199958145480778,0.999977713692555,0
PER2,0.557842085263442,0.999977713692555,0
SYNJ1,0.0987757154914457,0.999977713692555,0
ST3GAL5,0.872833647691947,0.999977713692555,0
IER3,0.841820972789807,0.999977713692555,0
SYNJ2,0.986369192096504,0.999977713692555,0
CDC123,0.0389962556994473,0.999977713692555,0
ARHGEF7,0.295409522245215,0.999977713692555,0
VNN2,0.981931168518349,0.999977713692555,0
VNN1,0.255400668718804,0.999977713692555,0
SPHK1,0.365920341203537,0.999977713692555,0
SQSTM1,0.334908597734852,0.999977713692555,0
SGPL1,0.62802245534608,0.999977713692555,0
FUBP1,0.0673376700548034,0.999977713692555,0
CDC16,0.661555567458427,0.999977713692555,0
ZPR1,0.360077256595591,0.999977713692555,0
NAE1,0.0696894978585095,0.999977713692555,0
SLC5A6,0.638656598401537,0.999977713692555,0
DDX18,0.627928039825244,0.999977713692555,0
TAX1BP1,0.0182588194810213,0.916497540804811,0
MCM3AP,0.907510675839006,0.999977713692555,0
EIF2B4,0.0400957411118507,0.999977713692555,0
EIF2B3,0.13022555930722,0.999977713692555,0
EIF2B2,0.406534626419957,0.999977713692555,0
EIF2B5,0.931550031669794,0.999977713692555,0
EIF2S2,0.0718125190610482,0.999977713692555,0
CPNE3,0.781705308893058,0.999977713692555,0
BUD31,0.739261938235816,0.999977713692555,0
MTMR3,0.947372886097548,0.999977713692555,0
MTMR2,0.925132812533854,0.999977713692555,0
PRPF4B,0.559959902614763,0.999977713692555,0
CCNA1,0.133956808592746,0.999977713692555,0
CPNE1,0.656011284119669,0.999977713692555,0
AP1S2,0.874337335015817,0.999977713692555,0
AP1G2,0.104963400024875,0.999977713692555,0
AP1M1,0.124142539788918,0.999977713692555,0
GYG2,0.934170757797128,0.999977713692555,0
ENDOU,0.286018032918517,0.999977713692555,0
SGCE,0.748437928620283,0.999977713692555,0
CACNA1I,0.257894431884825,0.999977713692555,0
CACNA1H,0.897109166481207,0.999977713692555,0
CACNA1G,0.799243485285124,0.999977713692555,0
TIMELESS,0.492528196305849,0.999977713692555,0
BCL10,0.62237992804302,0.999977713692555,0
HERC3,0.814027211308883,0.999977713692555,0
HERC2,0.455544436676838,0.999977713692555,0
HERC1,0.900361081013384,0.999977713692555,0
BSN,0.823236680362823,0.999977713692555,0
FOXH1,0.254795908265152,0.999977713692555,0
PHOX2B,0.422115197048578,0.999977713692555,0
MBD4,0.630526334797167,0.999977713692555,0
MBD2,0.0403277796481486,0.999977713692555,0
FAM127A,0.116720470217965,0.999977713692555,0
RAB29,0.615710741998028,0.999977713692555,0
SKAP2,0.21503761316305,0.999977713692555,0
WASF1,0.342305614025753,0.999977713692555,0
BAIAP3,0.249656339853776,0.999977713692555,0
FUBP3,0.774337373039796,0.999977713692555,0
TOP3B,0.671091578138616,0.999977713692555,0
CDK5R2,0.597071422083703,0.999977713692555,0
KYNU,0.855604963958684,0.999977713692555,0
AP3D1,0.91310557303802,0.999977713692555,0
BTRC,0.719680414798529,0.999977713692555,0
HIST1H3F,0.952239217257034,0.999977713692555,0
H1FX,0.615326280516905,0.999977713692555,0
MGAM,0.838025860746874,0.999977713692555,0
CHRNA6,0.733275975161572,0.999977713692555,0
P4HA2,0.325947540689077,0.999977713692555,0
USP13,0.395783260745532,0.999977713692555,0
WASL,0.759013067805831,0.999977713692555,0
PLOD3,0.885847006826724,0.999977713692555,0
RPS6KA4,0.817426280068385,0.999977713692555,0
STBD1,0.840191940119812,0.999977713692555,0
HSPB3,0.268970133793161,0.999977713692555,0
TRPA1,0.529140173980786,0.999977713692555,0
SELENBP1,0.67117884376428,0.999977713692555,0
ATP6V0E1,0.751543186263248,0.999977713692555,0
PGLYRP1,0.00755023244792544,0.798927340275127,0
LIMD1,0.521171298908322,0.999977713692555,0
TNFSF18,0.441359625271072,0.999977713692555,0
NOL3,0.535490940391816,0.999977713692555,0
KALRN,0.313388900136014,0.999977713692555,0
CDKL2,0.0081042703040165,0.81786184583269,0
HAP1,0.198876668822732,0.999977713692555,0
TAF1C,0.652598162357531,0.999977713692555,0
TAF1B,0.324372240311117,0.999977713692555,0
TAF1A,0.233089836388165,0.999977713692555,0
SLC25A14,0.600973507593694,0.999977713692555,0
MPZL1,0.792262957451609,0.999977713692555,0
MAP3K14,0.368384160161553,0.999977713692555,0
SOCS3,0.0222784661775014,0.966075306060745,0
CLIC3,0.511667333154766,0.999977713692555,0
CH25H,0.764845282671461,0.999977713692555,0
BRSK2,0.810994556462386,0.999977713692555,0
RNF8,0.765385325990284,0.999977713692555,0
HIP1R,0.330015363593036,0.999977713692555,0
NAT8,0.216052371416659,0.999977713692555,0
RHBDL1,0.929991352474773,0.999977713692555,0
BAZ1B,0.733378126214772,0.999977713692555,0
TM4SF5,0.905455961226477,0.999977713692555,0
PKD2L1,0.381028077693137,0.999977713692555,0
CCRL2,0.983570187877241,0.999977713692555,0
SEMA5A,0.92133412165657,0.999977713692555,0
TAAR5,0.523464864774793,0.999977713692555,0
UBA3,0.814582623558965,0.999977713692555,0
UBE2M,0.906526107386651,0.999977713692555,0
SPAG9,0.0149656501797532,0.87825233531214,0
BTAF1,0.0111739845660356,0.855208304788851,0
RPL14,0.73637531828347,0.999977713692555,0
DOK2,0.850432260732577,0.999977713692555,0
SH2D2A,0.624918941526038,0.999977713692555,0
ARTN,0.592698840007648,0.999977713692555,0
AIP,0.713790660354036,0.999977713692555,0
PSTPIP2,0.123382511912505,0.999977713692555,0
PSTPIP1,0.860966873695827,0.999977713692555,0
GPRC5A,0.993567585705312,0.999977713692555,0
MAP7,0.800184404743022,0.999977713692555,0
NFS1,0.603594148557968,0.999977713692555,0
PRC1,0.989034579185149,0.999977713692555,0
SLC7A7,0.733400656941153,0.999977713692555,0
SLC7A6,0.893963154083471,0.999977713692555,0
SLC13A2,0.563553322562276,0.999977713692555,0
PAPSS2,0.653007697563624,0.999977713692555,0
PAPSS1,0.503728486512402,0.999977713692555,0
PIAS2,0.527135301853788,0.999977713692555,0
MAP3K6,0.804652929700648,0.999977713692555,0
SYT7,0.345434609074823,0.999977713692555,0
ANGPTL1,0.129209847855474,0.999977713692555,0
CLDN12,0.343761068723703,0.999977713692555,0
ASH2L,0.423323470003529,0.999977713692555,0
CLDN10,0.90650066754169,0.999977713692555,0
CLDN8,0.771245821952598,0.999977713692555,0
CLDN6,0.468765573820262,0.999977713692555,0
CLDN2,0.0199305650605137,0.945367044291906,0
CLDN1,0.132996571017162,0.999977713692555,0
DIRAS3,0.78844257931989,0.999977713692555,0
LDB2,0.842051729780394,0.999977713692555,0
CLDN9,0.659150123299589,0.999977713692555,0
EIF1AY,0.229050686061524,0.999977713692555,0
TMSB4Y,0.656920553223363,0.999977713692555,0
PKMYT1,0.773230870598174,0.999977713692555,0
PIGQ,0.317285080365884,0.999977713692555,0
SART1,0.992047719216146,0.999977713692555,0
DNAJA3,0.337260535998806,0.999977713692555,0
UNC119,0.102130428993162,0.999977713692555,0
TBX19,0.108754086889366,0.999977713692555,0
TBX18,0.397652454756459,0.999977713692555,0
USP14,0.906458959645757,0.999977713692555,0
USP6,0.639430453098518,0.999977713692555,0
USP2,0.727613102042767,0.999977713692555,0
USP10,0.273180415190053,0.999977713692555,0
USP8,0.0508213297791252,0.999977713692555,0
RGN,0.204676923227211,0.999977713692555,0
MTMR6,0.386857100082154,0.999977713692555,0
MTMR7,0.130665148135065,0.999977713692555,0
MTMR4,0.490942707320273,0.999977713692555,0
NMI,0.613201685586015,0.999977713692555,0
MTA1,0.365537624513769,0.999977713692555,0
LATS1,0.987310745328324,0.999977713692555,0
ATP6V0D1,0.694568805940444,0.999977713692555,0
SEC22C,0.929598975124079,0.999977713692555,0
INA,0.225994109434498,0.999977713692555,0
KRT75,0.345211303654707,0.999977713692555,0
SLC16A6,0.588883377136048,0.999977713692555,0
SLC16A5,0.0971549544601498,0.999977713692555,0
SLC16A4,0.827607478736235,0.999977713692555,0
SLC16A3,0.987789115342393,0.999977713692555,0
PDLIM1,0.765561139117862,0.999977713692555,0
RQCD1,0.878461580658207,0.999977713692555,0
SMC3,0.804334399714396,0.999977713692555,0
P2RX6,0.626491287929514,0.999977713692555,0
PRPF4,0.753356635256289,0.999977713692555,0
PRPF3,0.436241770802909,0.999977713692555,0
FAM50A,0.757287357761246,0.999977713692555,0
AIFM1,0.853364470437922,0.999977713692555,0
KCNQ4,0.266300247894386,0.999977713692555,0
CCNB2,0.975566609181254,0.999977713692555,0
CCNE2,0.671458188000482,0.999977713692555,0
RABEP1,0.692043509068022,0.999977713692555,0
RRP9,0.864486387608929,0.999977713692555,0
ARHGEF1,0.939486418244995,0.999977713692555,0
CBFA2T2,0.763121908132321,0.999977713692555,0
ATG12,0.121676061898232,0.999977713692555,0
PDCD5,0.737090205507917,0.999977713692555,0
TMEM257,0.50966384636317,0.999977713692555,0
SYNGR3,0.0436251598432012,0.999977713692555,0
SYNGR2,0.290828055407161,0.999977713692555,0
SYNGR1,0.936406424634495,0.999977713692555,0
HGS,0.972882751870313,0.999977713692555,0
NEMF,0.756032998693629,0.999977713692555,0
NEURL1,0.765992991455251,0.999977713692555,0
DYRK1B,0.432641774224135,0.999977713692555,0
CTDP1,0.844435331613014,0.999977713692555,0
SLC6A5,0.768694991990378,0.999977713692555,0
SLC28A2,0.809717481905277,0.999977713692555,0
SLC28A1,0.896345409191435,0.999977713692555,0
EXO1,0.712598829901118,0.999977713692555,0
FIBP,0.433137336160093,0.999977713692555,0
PCSK7,0.854142895872218,0.999977713692555,0
DGKI,0.286652551516397,0.999977713692555,0
EBAG9,0.661638159457411,0.999977713692555,0
COX7A2L,0.484498995018385,0.999977713692555,0
TMSB10,0.832071391508722,0.999977713692555,0
SCAF11,0.742433841991861,0.999977713692555,0
LPAR2,0.863155055801521,0.999977713692555,0
MYOM2,0.398557201995607,0.999977713692555,0
IL1RL1,0.927113781942458,0.999977713692555,0
MAP3K13,0.430148234012777,0.999977713692555,0
HTR3B,0.716425871015847,0.999977713692555,0
AP4M1,0.341595202181924,0.999977713692555,0
OSMR,0.85260101756394,0.999977713692555,0
ARHGEF2,0.420728531665652,0.999977713692555,0
RASSF9,0.602988340315584,0.999977713692555,0
ZW10,0.813623150653391,0.999977713692555,0
BUB3,0.383146350318555,0.999977713692555,0
REPS2,0.916271849105361,0.999977713692555,0
SLC24A1,0.535026880463136,0.999977713692555,0
DDX21,0.909969318544086,0.999977713692555,0
ZBED1,0.801929366366512,0.999977713692555,0
DEDD,0.961791567095771,0.999977713692555,0
SLC16A7,0.632602944178673,0.999977713692555,0
KCNAB3,0.174337197092739,0.999977713692555,0
SLC33A1,0.536276632862162,0.999977713692555,0
PTPLA,0.62535488219432,0.999977713692555,0
DCLK1,0.874871604868701,0.999977713692555,0
ZMYM4,0.350351285523255,0.999977713692555,0
ZMYM3,0.21335528198301,0.999977713692555,0
ZMYM6,0.242636900661313,0.999977713692555,0
ZMYM5,0.117069585951578,0.999977713692555,0
LRRFIP1,0.418769325291342,0.999977713692555,0
LRRFIP2,0.605947595369516,0.999977713692555,0
BMP15,0.60407508606835,0.999977713692555,0
LGI1,0.64579891769157,0.999977713692555,0
AURKB,0.251987038944437,0.999977713692555,0
XPR1,0.303532745579044,0.999977713692555,0
FAIM3,0.665595561606411,0.999977713692555,0
LARGE,0.321664029497693,0.999977713692555,0
VAPB,0.754794440653766,0.999977713692555,0
VAPA,0.106660238814912,0.999977713692555,0
MTA2,0.819741043749997,0.999977713692555,0
NOLC1,0.81997594481789,0.999977713692555,0
MAGI1,0.994605295016107,0.999977713692555,0
LRAT,0.575363905109923,0.999977713692555,0
DLGAP2,0.768334209066514,0.999977713692555,0
DLGAP1,0.571848660854102,0.999977713692555,0
RAB11B,0.604121495774104,0.999977713692555,0
DLG5,0.937176338104118,0.999977713692555,0
PTTG1,0.842135468601201,0.999977713692555,0
IL32,0.65519466883973,0.999977713692555,0
CCPG1,0.513520866496227,0.999977713692555,0
TBRG4,0.602542383039805,0.999977713692555,0
PNMA1,0.555996979335072,0.999977713692555,0
NOG,0.686996583218126,0.999977713692555,0
MSC,0.507022029173756,0.999977713692555,0
CRLF1,0.75151727919474,0.999977713692555,0
GCNT3,0.521640970503848,0.999977713692555,0
UBE2L6,0.3724046783562,0.999977713692555,0
GCM2,0.107554780863407,0.999977713692555,0
GPR50,0.989722289949838,0.999977713692555,0
DHRS3,0.803473017192507,0.999977713692555,0
RPS6KA5,0.0590247002619998,0.999977713692555,0
NUMBL,0.587603843374692,0.999977713692555,0
CACNA2D2,0.940116536446317,0.999977713692555,0
AIMP1,0.881088861492154,0.999977713692555,0
BZRAP1,0.773794986121907,0.999977713692555,0
MFHAS1,0.198201059006514,0.999977713692555,0
PDLIM7,0.398651886214236,0.999977713692555,0
MAPKAPK2,0.436025820339543,0.999977713692555,0
STK17B,0.244477096349923,0.999977713692555,0
STK17A,0.74847377539134,0.999977713692555,0
CYTH3,0.538879350903708,0.999977713692555,0
CYTH2,0.532162711967109,0.999977713692555,0
CYTH1,0.643062776646928,0.999977713692555,0
ITGB1BP1,0.0438800934810041,0.999977713692555,0
PIWIL1,0.0679527939795225,0.999977713692555,0
BCL7C,0.978384830733784,0.999977713692555,0
BCL7B,0.383243442533772,0.999977713692555,0
COPB2,0.453110887913049,0.999977713692555,0
WDR46,0.803561912918958,0.999977713692555,0
ZBTB22,0.576538338238589,0.999977713692555,0
MED14,0.789744020394445,0.999977713692555,0
GPR37L1,0.759595770531906,0.999977713692555,0
TAAR2,0.449585535835599,0.999977713692555,0
TAAR3,0.889534060012596,0.999977713692555,0
GPR56,0.710207856228673,0.999977713692555,0
GPR55,0.0843643537912587,0.999977713692555,0
GPR52,0.85345997834963,0.999977713692555,0
S1PR2,0.0301094740100017,0.999977713692555,0
SRSF11,0.931437701516932,0.999977713692555,0
ATP6V1F,0.88795723731058,0.999977713692555,0
SOCS6,0.202578577856455,0.999977713692555,0
CD83,0.823397924646242,0.999977713692555,0
ZNF235,0.862452261746457,0.999977713692555,0
ASIC3,0.239495191126758,0.999977713692555,0
KCNB2,0.399847911703412,0.999977713692555,0
MMP20,0.747148772813153,0.999977713692555,0
KLF4,0.0252669804885251,0.999977713692555,0
NREP,0.368256986402074,0.999977713692555,0
PTER,0.732349184580768,0.999977713692555,0
COPS2,0.0368954070630851,0.999977713692555,0
TRIP13,0.759530659859066,0.999977713692555,0
TRIP12,0.720732391296118,0.999977713692555,0
TRIP11,0.682334852531167,0.999977713692555,0
TRIP10,0.760842621051829,0.999977713692555,0
HMGN3,0.28783409736811,0.999977713692555,0
TRIP4,0.906075912459524,0.999977713692555,0
ZNHIT3,0.0706452958582041,0.999977713692555,0
GTF3C5,0.992113246821633,0.999977713692555,0
GTF3C4,0.88260239537871,0.999977713692555,0
GTF3C3,0.106316264580844,0.999977713692555,0
B4GALT6,0.973380925023367,0.999977713692555,0
CD163,0.955186410990709,0.999977713692555,0
TGM5,0.991199874407667,0.999977713692555,0
B4GALT5,0.758215225359137,0.999977713692555,0
CNOT8,0.582626655279347,0.999977713692555,0
TCEAL1,0.0635080596356852,0.999977713692555,0
GLP2R,0.367650433696796,0.999977713692555,0
VAMP3,0.309738514978329,0.999977713692555,0
SNAP29,0.784578297713884,0.999977713692555,0
EFTUD2,0.573732338574529,0.999977713692555,0
TAOK2,0.70887405603701,0.999977713692555,0
NDST3,0.645743081988702,0.999977713692555,0
RPL23,0.893148756637154,0.999977713692555,0
CER1,0.329197908320391,0.999977713692555,0
SLC9A3R2,0.415939849555711,0.999977713692555,0
TXNL1,0.614321924813844,0.999977713692555,0
SLIT2,0.81874982965495,0.999977713692555,0
UBE4A,0.570022426542501,0.999977713692555,0
LHX2,0.748908896926512,0.999977713692555,0
SLC22A6,0.471039244550784,0.999977713692555,0
ITGBL1,0.81242014080136,0.999977713692555,0
PPIG,0.323138762331453,0.999977713692555,0
LONP1,0.891419236967674,0.999977713692555,0
CPNE6,0.733844606152969,0.999977713692555,0
RAB33A,0.865918631870046,0.999977713692555,0
RAB28,0.93754976383767,0.999977713692555,0
KL,0.62856594011759,0.999977713692555,0
RAB9BP1,0.779998382941278,0.999977713692555,0
RAB9A,0.549624518462278,0.999977713692555,0
SLC9A3R1,0.520027432970119,0.999977713692555,0
NRXN3,0.854400220388127,0.999977713692555,0
ADIPOQ,0.579679705808326,0.999977713692555,0
KIF3B,0.660870143754274,0.999977713692555,0
ZFYVE9,0.902014092338159,0.999977713692555,0
PLAA,0.24477309943996,0.999977713692555,0
PPT2,0.966396919084931,0.999977713692555,0
TM9SF2,0.969451753378543,0.999977713692555,0
SLC22A8,0.399711798337844,0.999977713692555,0
COX5A,0.545250584132939,0.999977713692555,0
NRXN1,0.68197198460953,0.999977713692555,0
NRXN2,0.0741773513601455,0.999977713692555,0
GRHPR,0.309696648878923,0.999977713692555,0
OTOF,0.482785014057494,0.999977713692555,0
COG1,0.343459869743431,0.999977713692555,0
TSIX,0.915773471123315,0.999977713692555,0
LIPG,0.691453042505447,0.999977713692555,0
SLC22A14,0.720021010796432,0.999977713692555,0
SLC22A13,0.108658618433203,0.999977713692555,0
CIAO1,0.165823099209011,0.999977713692555,0
TGFBRAP1,0.314307445739098,0.999977713692555,0
NMT2,0.758409547241777,0.999977713692555,0
CD101,0.718136124498403,0.999977713692555,0
STOML1,0.0566312031980725,0.999977713692555,0
RECQL5,0.699249076881456,0.999977713692555,0
RECQL4,0.950703065893264,0.999977713692555,0
GRAP2,0.314053151151323,0.999977713692555,0
01-Sept-2015,0.578239555912206,0.999977713692555,0
LPXN,0.835630166730788,0.999977713692555,0
ZRANB2,0.578596318651975,0.999977713692555,0
TMPRSS11D,0.992121328148218,0.999977713692555,0
PEX16,0.894529195035927,0.999977713692555,0
SNRNP40,0.647388103557562,0.999977713692555,0
ARHGAP29,0.797238211329113,0.999977713692555,0
MED21,0.741143599520451,0.999977713692555,0
FAM189A2,0.536506387167805,0.999977713692555,0
TJP2,0.8449767048694,0.999977713692555,0
FADS2,0.649929987720997,0.999977713692555,0
DDX23,0.629744877182182,0.999977713692555,0
CRIPT,0.298911957541952,0.999977713692555,0
CYP7B1,0.529745109870556,0.999977713692555,0
HAND1,0.765703908442858,0.999977713692555,0
ZNF264,0.838314667064624,0.999977713692555,0
NTN1,0.887405745727099,0.999977713692555,0
KCNK6,0.00139219447461582,0.643198234687696,0
CDYL,0.0714474364102845,0.999977713692555,0
ECEL1,0.859306486814117,0.999977713692555,0
ABCG2,0.888786322209679,0.999977713692555,0
CHST2,0.0865379156093965,0.999977713692555,0
NCR2,0.809814984664779,0.999977713692555,0
NCR1,0.989956833562301,0.999977713692555,0
MED23,0.995896818303912,0.999977713692555,0
MED17,0.681908265381969,0.999977713692555,0
MED26,0.197275532390076,0.999977713692555,0
MED27,0.604051196901235,0.999977713692555,0
MED7,0.000742741047887153,0.643198234687696,0
QKI,0.513926268722869,0.999977713692555,0
ITM2B,0.827084006145215,0.999977713692555,0
GSTO1,0.556842112275769,0.999977713692555,0
AIM2,0.752890782592295,0.999977713692555,0
MAP4K4,0.973752864326429,0.999977713692555,0
LY86,0.862297908946574,0.999977713692555,0
EIF2AK3,0.0678292818527434,0.999977713692555,0
ITM2A,0.855562488207758,0.999977713692555,0
GGPS1,0.551957848589909,0.999977713692555,0
HOMER3,0.984360393488803,0.999977713692555,0
HOMER2,0.865177139339023,0.999977713692555,0
HOMER1,0.172933832568105,0.999977713692555,0
FHL5,0.565971718252137,0.999977713692555,0
ARHGEF6,0.870043212309653,0.999977713692555,0
RASAL2,0.962249331535086,0.999977713692555,0
PICK1,0.154026746005464,0.999977713692555,0
HAND2,0.633964710498481,0.999977713692555,0
AKAP7,0.489559798166852,0.999977713692555,0
IL27RA,0.61664325359804,0.999977713692555,0
SH3BP5,0.965887333257247,0.999977713692555,0
PCYT1B,0.176291552035293,0.999977713692555,0
CHST3,0.740973791843401,0.999977713692555,0
EIF4E2,0.0153610939373585,0.886804176534939,0
AKAP6,0.357259571579837,0.999977713692555,0
THEMIS2,0.260550647873674,0.999977713692555,0
ATG5,0.534874037300391,0.999977713692555,0
ROCK2,0.885877401069868,0.999977713692555,0
NAPSA,0.909139775535337,0.999977713692555,0
MED20,0.601119733428182,0.999977713692555,0
CABP1,0.726334008532933,0.999977713692555,0
MAPK8IP1,0.842114038662375,0.999977713692555,0
ONECUT2,0.812855619885761,0.999977713692555,0
SLC25A27,0.458221805058445,0.999977713692555,0
STX8,0.124187836849641,0.999977713692555,0
CHST10,0.20868457738954,0.999977713692555,0
PIGL,0.250425595815243,0.999977713692555,0
PIGB,0.716619462790765,0.999977713692555,0
PGS1,0.78482897704307,0.999977713692555,0
PSMF1,0.255363706869865,0.999977713692555,0
KIF23,0.648513742592351,0.999977713692555,0
AKAP5,0.603414202646782,0.999977713692555,0
TBX4,0.835892184773264,0.999977713692555,0
SLC4A7,0.651408338318277,0.999977713692555,0
SLC4A8,0.889262437862395,0.999977713692555,0
MYOT,0.990283912998739,0.999977713692555,0
MAGED1,0.420744725964366,0.999977713692555,0
RPH3AL,0.60702833305088,0.999977713692555,0
PAGE4,0.49901935881023,0.999977713692555,0
ADAMTS3,0.966311145981187,0.999977713692555,0
ADAMTS2,0.878488189084993,0.999977713692555,0
ADAMTS1,0.0512313218325939,0.999977713692555,0
PMPCB,0.43914606023724,0.999977713692555,0
FXR2,0.942395847093313,0.999977713692555,0
GAL3ST1,0.196461477531888,0.999977713692555,0
STXBP5L,0.759706302381997,0.999977713692555,0
LITAF,0.77021012065842,0.999977713692555,0
SPTLC2,0.905563910027055,0.999977713692555,0
GDF15,0.0240137156779609,0.99072327834248,0
TBPL1,0.0126695497990408,0.855208304788851,0
NPEPPS,0.940995132914302,0.999977713692555,0
EEF1E1,0.272756385904297,0.999977713692555,0
SCAMP1,0.694451448592363,0.999977713692555,0
VPS4B,0.388001146745356,0.999977713692555,0
MPDU1,0.827399632093269,0.999977713692555,0
GOSR1,0.135302461284261,0.999977713692555,0
TMEM59,0.404515426247434,0.999977713692555,0
BAG5,0.862798669288215,0.999977713692555,0
